,Maa,Vuosi,Gold,Silver,Bronze,No_medal,#,,Nimi,Ikä,PP,O,M,S,P,RM,+/-,YVM,AVM,VM,M/O,S/O,P/O
3412,switzerland,2014,0,0,0,1,8,,Reto Suri,25,H,7,1,1,2,6,2,0,0,0,0.143,0.143,0.286
3413,switzerland,2014,0,0,0,1,9,,Mathias Seger,36,P,7,0,2,2,2,-1,0,0,0,0.000,0.286,0.286
3414,switzerland,2014,0,0,0,1,10,,Simon Moser,25,H,7,0,2,2,6,-1,0,0,0,0.000,0.286,0.286
3415,switzerland,2014,0,0,0,1,11,,Kevin Fiala,17,H,7,0,2,2,2,3,0,0,0,0.000,0.286,0.286
3416,switzerland,2014,0,0,0,1,12,,Dean Kukan,20,P,7,1,0,1,2,0,0,0,1,0.143,0.000,0.143
3417,switzerland,2014,0,0,0,1,13,,Eric Blum,27,P,7,1,0,1,0,-2,0,0,0,0.143,0.000,0.143
3418,switzerland,2014,0,0,0,1,14,,Dominik Schlumpf,23,P,7,1,0,1,4,-1,0,0,0,0.143,0.000,0.143
3419,switzerland,2014,0,0,0,1,15,,Reto Schäppi,23,H,7,1,0,1,6,0,0,0,1,0.143,0.000,0.143
3420,switzerland,2014,0,0,0,1,16,,Etienne Froidevaux,25,H,5,1,0,1,0,2,0,0,0,0.200,0.000,0.200
3421,switzerland,2014,0,0,0,1,17,,Robin Grossmann,26,P,7,0,0,0,8,0,0,0,0,0.000,0.000,0.000
3422,switzerland,2014,0,0,0,1,18,,Viktor Stancescu,29,H,7,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
3423,switzerland,2014,0,0,0,1,19,,Thomas Rüfenacht,29,H,7,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
3424,switzerland,2014,0,0,0,1,20,,Reto Berra,27,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3425,switzerland,2014,0,0,0,1,21,,Benjamin Plüss,35,H,5,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
3426,switzerland,2014,0,0,0,1,22,,Tim Ramholt,29,P,2,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3427,switzerland,2014,0,0,0,1,23,,Sven Bärtschi,21,H,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3428,switzerland,2014,0,0,0,1,24,,Leonardo Genoni,26,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
3429,switzerland,2013,0,1,0,0,1,,Roman Josi,22,P,10,4,5,9,4,2,1,1,2,0.400,0.500,0.900
3430,switzerland,2013,0,1,0,0,2,,Nino Niederreiter,20,H,10,5,3,8,2,3,1,0,1,0.500,0.300,0.800
3431,switzerland,2013,0,1,0,0,3,,Reto Suri,24,H,10,5,3,8,8,3,0,0,1,0.500,0.300,0.800
3432,switzerland,2013,0,1,0,0,4,,Denis Hollenstein,23,H,10,4,4,8,2,4,1,0,0,0.400,0.400,0.800
3433,switzerland,2013,0,1,0,0,5,,Julian Walker,26,H,10,3,5,8,8,5,0,0,0,0.300,0.500,0.800
3434,switzerland,2013,0,1,0,0,6,,Andres Ambühl,29,H,10,2,4,6,16,1,1,0,0,0.200,0.400,0.600
3435,switzerland,2013,0,1,0,0,7,,Martin Plüss,36,H,10,0,6,6,4,6,0,0,0,0.000,0.600,0.600
3436,switzerland,2013,0,1,0,0,8,,Simon Moser,24,H,10,3,2,5,6,5,1,0,1,0.300,0.200,0.500
3437,switzerland,2013,0,1,0,0,9,,Luca Cunti,23,H,10,2,3,5,2,3,2,0,1,0.200,0.300,0.500
3438,switzerland,2013,0,1,0,0,10,,Simon Bodenmann,25,H,10,2,3,5,2,1,0,0,0,0.200,0.300,0.500
3439,switzerland,2013,0,1,0,0,11,,Ryan Gardner,35,H,10,2,3,5,0,1,1,0,2,0.200,0.300,0.500
3440,switzerland,2013,0,1,0,0,12,,Matthias Bieber,27,H,10,2,1,3,2,1,1,0,1,0.200,0.100,0.300
3441,switzerland,2013,0,1,0,0,13,,Julien Vauclair,33,P,10,0,3,3,2,8,0,0,0,0.000,0.300,0.300
3442,switzerland,2013,0,1,0,0,14,,Patrick von Gunten,28,P,10,1,1,2,0,2,1,0,0,0.100,0.100,0.200
3443,switzerland,2013,0,1,0,0,15,,Mathias Seger,35,P,10,0,2,2,6,8,0,0,0,0.000,0.200,0.200
3444,switzerland,2013,0,1,0,0,16,,Severin Blindenbacher,30,P,10,0,1,1,12,2,0,0,0,0.000,0.100,0.100
3445,switzerland,2013,0,1,0,0,17,,Philippe Furrer,27,P,10,0,1,1,4,3,0,0,0,0.000,0.100,0.100
3446,switzerland,2013,0,1,0,0,18,,Morris Trachsler,28,H,10,0,1,1,4,3,0,0,0,0.000,0.100,0.100
3447,switzerland,2013,0,1,0,0,19,,Eric Blum,26,P,9,0,1,1,2,0,0,0,0,0.000,0.111,0.111
3448,switzerland,2013,0,1,0,0,20,,Raphael Diaz,27,P,4,0,1,1,0,0,0,0,0,0.000,0.250,0.250
3449,switzerland,2013,0,1,0,0,21,,Reto Berra,26,M,4,0,1,1,2,,0,0,0,0.000,0.250,0.250
3450,switzerland,2013,0,1,0,0,22,,Martin Gerber,38,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3451,switzerland,2013,0,1,0,0,23,,Robin Grossmann,25,P,6,0,0,0,2,1,0,0,0,0.000,0.000,0.000
3452,switzerland,2013,0,1,0,0,24,,Thibaut Monnet,31,H,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3453,switzerland,2012,0,0,0,1,1,,Damien Brunner,26,H,7,3,4,7,6,2,0,0,0,0.429,0.571,1.000
3454,switzerland,2012,0,0,0,1,2,,Kevin Romy,27,H,7,1,5,6,2,1,0,0,1,0.143,0.714,0.857
3455,switzerland,2012,0,0,0,1,3,,Ivo Rüthemann,35,H,7,3,1,4,2,1,1,0,0,0.429,0.143,0.571
3456,switzerland,2012,0,0,0,1,4,,Mark Streit,34,P,7,2,2,4,6,-5,2,0,1,0.286,0.286,0.571
3457,switzerland,2012,0,0,0,1,5,,Severin Blindenbacher,29,P,7,0,3,3,2,-1,0,0,0,0.000,0.429,0.429
3458,switzerland,2012,0,0,0,1,6,,Simon Moser,23,H,2,2,0,2,0,2,0,0,0,1.000,0.000,1.000
3459,switzerland,2012,0,0,0,1,7,,Roman Wick,26,H,7,1,1,2,0,-3,1,0,0,0.143,0.143,0.286
3460,switzerland,2012,0,0,0,1,8,,Felicien DuBois,28,P,7,1,1,2,2,0,0,0,0,0.143,0.143,0.286
3461,switzerland,2012,0,0,0,1,9,,Goran Bezina,32,P,5,1,1,2,29,1,1,0,0,0.200,0.200,0.400
3462,switzerland,2012,0,0,0,1,10,,Denis Hollenstein,22,H,7,0,2,2,2,1,0,0,0,0.000,0.286,0.286
3463,switzerland,2012,0,0,0,1,11,,Andres Ambühl,28,H,7,1,0,1,2,-4,0,0,0,0.143,0.000,0.143
3464,switzerland,2012,0,0,0,1,12,,Morris Trachsler,27,H,7,1,0,1,2,0,0,0,0,0.143,0.000,0.143
3465,switzerland,2012,0,0,0,1,13,,Luca Sbisa,22,P,7,0,1,1,8,-6,0,0,0,0.000,0.143,0.143
3466,switzerland,2012,0,0,0,1,14,,Philippe Furrer,26,P,7,0,1,1,0,0,0,0,0,0.000,0.143,0.143
3467,switzerland,2012,0,0,0,1,15,,Matthias Bieber,26,H,7,0,1,1,4,-1,0,0,0,0.000,0.143,0.143
3468,switzerland,2012,0,0,0,1,16,,Benjamin Plüss,33,H,7,0,1,1,2,-2,0,0,0,0.000,0.143,0.143
3469,switzerland,2012,0,0,0,1,17,,Roman Josi,21,P,3,0,1,1,0,0,0,0,0,0.000,0.333,0.333
3470,switzerland,2012,0,0,0,1,18,,Patrick von Gunten,27,P,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3471,switzerland,2012,0,0,0,1,19,,Mathias Seger,34,P,7,0,0,0,0,1,0,0,0,0.000,0.000,0.000
3472,switzerland,2012,0,0,0,1,20,,Nino Niederreiter,19,H,6,0,0,0,2,-5,0,0,0,0.000,0.000,0.000
3473,switzerland,2012,0,0,0,1,21,,Thibaut Monnet,30,H,5,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3474,switzerland,2012,0,0,0,1,22,,Reto Berra,25,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
3475,switzerland,2012,0,0,0,1,23,,Daniel Rubin,26,H,4,0,0,0,4,0,0,0,0,0.000,0.000,0.000
3476,switzerland,2012,0,0,0,1,24,,Tobias Stephan,28,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
3477,switzerland,2011,0,0,0,1,1,,Ivo Rüthemann,34,H,6,2,5,7,6,3,0,1,0,0.333,0.833,1.167
3478,switzerland,2011,0,0,0,1,2,,Ryan Gardner,33,H,6,3,2,5,2,2,1,0,0,0.500,0.333,0.833
3479,switzerland,2011,0,0,0,1,3,,Raphael Diaz,25,P,6,3,1,4,4,3,1,0,0,0.500,0.167,0.667
3480,switzerland,2011,0,0,0,1,4,,Martin Plüss,34,H,6,0,3,3,4,4,0,0,0,0.000,0.500,0.500
3481,switzerland,2011,0,0,0,1,5,,Kevin Lötscher,23,H,6,2,0,2,2,0,0,0,1,0.333,0.000,0.333
3482,switzerland,2011,0,0,0,1,6,,Julien Vauclair,31,P,6,1,1,2,2,-3,0,0,1,0.167,0.167,0.333
3483,switzerland,2011,0,0,0,1,7,,Andres Ambühl,27,H,6,1,1,2,4,-2,0,0,0,0.167,0.167,0.333
3484,switzerland,2011,0,0,0,1,8,,Felicien DuBois,27,P,6,1,1,2,2,2,0,0,0,0.167,0.167,0.333
3485,switzerland,2011,0,0,0,1,9,,Morris Trachsler,26,H,6,0,2,2,2,-1,0,0,0,0.000,0.333,0.333
3486,switzerland,2011,0,0,0,1,10,,Simon Moser,22,H,6,0,2,2,0,-1,0,0,0,0.000,0.333,0.333
3487,switzerland,2011,0,0,0,1,11,,Thibaut Monnet,29,H,6,1,0,1,2,-1,1,0,0,0.167,0.000,0.167
3488,switzerland,2011,0,0,0,1,12,,Goran Bezina,31,P,3,1,0,1,4,2,0,0,1,0.333,0.000,0.333
3489,switzerland,2011,0,0,0,1,13,,Luca Sbisa,21,P,6,0,1,1,4,0,0,0,0,0.000,0.167,0.167
3490,switzerland,2011,0,0,0,1,14,,Julien Sprunger,25,H,6,0,1,1,2,-3,0,0,0,0.000,0.167,0.167
3491,switzerland,2011,0,0,0,1,15,,Matthias Bieber,25,H,6,0,1,1,2,0,0,0,0,0.000,0.167,0.167
3492,switzerland,2011,0,0,0,1,16,,Mathias Seger,33,P,5,0,1,1,4,2,0,0,0,0.000,0.200,0.200
3493,switzerland,2011,0,0,0,1,17,,Beat Gerber,28,P,5,0,1,1,2,-3,0,0,0,0.000,0.200,0.200
3494,switzerland,2011,0,0,0,1,18,,Viktor Stancescu,26,H,5,0,1,1,2,0,0,0,0,0.000,0.200,0.200
3495,switzerland,2011,0,0,0,1,19,,Romano Lemm,26,H,4,0,1,1,2,0,0,0,0,0.000,0.250,0.250
3496,switzerland,2011,0,0,0,1,20,,Philippe Furrer,25,P,6,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
3497,switzerland,2011,0,0,0,1,21,,Tobias Stephan,27,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
3498,switzerland,2011,0,0,0,1,22,,Daniel Rubin,25,H,3,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
3499,switzerland,2011,0,0,0,1,23,,John Gobbi,29,P,3,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3500,switzerland,2011,0,0,0,1,24,,Leonardo Genoni,23,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
3501,switzerland,2010,0,0,0,1,1,,Martin Plüss,33,H,7,4,2,6,25,2,0,1,1,0.571,0.286,0.857
3502,switzerland,2010,0,0,0,1,2,,Andres Ambühl,26,H,7,4,2,6,4,7,0,0,1,0.571,0.286,0.857
3503,switzerland,2010,0,0,0,1,3,,Damien Brunner,24,H,7,1,4,5,2,5,1,0,0,0.143,0.571,0.714
3504,switzerland,2010,0,0,0,1,4,,Thibaut Monnet,28,H,7,2,2,4,6,6,0,0,1,0.286,0.286,0.571
3505,switzerland,2010,0,0,0,1,5,,Ivo Rüthemann,33,H,7,1,3,4,0,0,0,0,0,0.143,0.429,0.571
3506,switzerland,2010,0,0,0,1,6,,Roman Josi,19,P,7,1,2,3,0,3,0,0,1,0.143,0.286,0.429
3507,switzerland,2010,0,0,0,1,7,,Thomas Deruns,28,H,7,1,2,3,16,0,0,0,0,0.143,0.286,0.429
3508,switzerland,2010,0,0,0,1,8,,Julien Vauclair,30,P,7,1,1,2,0,-1,0,0,0,0.143,0.143,0.286
3509,switzerland,2010,0,0,0,1,9,,Goran Bezina,30,P,7,0,2,2,16,-1,0,0,0,0.000,0.286,0.286
3510,switzerland,2010,0,0,0,1,10,,Mathias Seger,32,P,7,0,2,2,6,-1,0,0,0,0.000,0.286,0.286
3511,switzerland,2010,0,0,0,1,11,,Timo Helbling,28,P,7,0,1,1,25,1,0,0,0,0.000,0.143,0.143
3512,switzerland,2010,0,0,0,1,12,,Kevin Romy,25,H,7,0,1,1,4,-3,0,0,0,0.000,0.143,0.143
3513,switzerland,2010,0,0,0,1,13,,Paul Savary,27,H,7,0,1,1,2,-2,0,0,0,0.000,0.143,0.143
3514,switzerland,2010,0,0,0,1,14,,Marcel Jenni,36,H,7,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3515,switzerland,2010,0,0,0,1,15,,Romano Lemm,25,H,7,0,0,0,2,-3,0,0,0,0.000,0.000,0.000
3516,switzerland,2010,0,0,0,1,16,,Steve Hirschi,28,P,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3517,switzerland,2010,0,0,0,1,17,,Felicien DuBois,26,P,7,0,0,0,4,1,0,0,0,0.000,0.000,0.000
3518,switzerland,2010,0,0,0,1,18,,Paolo Duca,28,H,7,0,0,0,0,-4,0,0,0,0.000,0.000,0.000
3519,switzerland,2010,0,0,0,1,19,,Martin Gerber,35,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
3520,switzerland,2010,0,0,0,1,20,,Morris Trachsler,25,H,5,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3521,switzerland,2010,0,0,0,1,21,,Nino Niederreiter,17,H,4,0,0,0,4,0,0,0,0,0.000,0.000,0.000
3522,switzerland,2010,0,0,0,1,22,,Tobias Stephan,26,M,2,0,0,0,2,,0,0,0,0.000,0.000,0.000
3523,switzerland,2010,0,0,0,1,23,,Björn Christen,30,H,2,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3524,switzerland,2010,0,0,0,1,24,,Patrick Geering,20,P,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3525,switzerland,2009,0,0,0,1,1,,Mark Streit,31,P,6,1,4,5,8,-3,1,0,1,0.167,0.667,0.833
3526,switzerland,2009,0,0,0,1,2,,Martin Plüss,32,H,6,3,1,4,4,-1,2,0,1,0.500,0.167,0.667
3527,switzerland,2009,0,0,0,1,3,,Roman Wick,23,H,6,2,2,4,2,1,0,0,1,0.333,0.333,0.667
3528,switzerland,2009,0,0,0,1,4,,Andres Ambühl,25,H,6,2,1,3,6,1,2,0,0,0.333,0.167,0.500
3529,switzerland,2009,0,0,0,1,5,,Romano Lemm,24,H,6,2,1,3,0,1,1,0,0,0.333,0.167,0.500
3530,switzerland,2009,0,0,0,1,6,,Ivo Rüthemann,32,H,6,0,3,3,2,-1,0,0,0,0.000,0.500,0.500
3531,switzerland,2009,0,0,0,1,7,,Mathias Seger,31,P,6,1,1,2,4,2,0,0,0,0.167,0.167,0.333
3532,switzerland,2009,0,0,0,1,8,,Severin Blindenbacher,26,P,6,0,2,2,6,-5,0,0,0,0.000,0.333,0.333
3533,switzerland,2009,0,0,0,1,9,,Sandy Jeannin,33,H,6,0,2,2,4,0,0,0,0,0.000,0.333,0.333
3534,switzerland,2009,0,0,0,1,10,,Felicien DuBois,25,P,5,0,2,2,6,2,0,0,0,0.000,0.400,0.400
3535,switzerland,2009,0,0,0,1,11,,Ryan Gardner,31,H,5,1,0,1,0,-3,1,0,0,0.200,0.000,0.200
3536,switzerland,2009,0,0,0,1,12,,Thierry Paterlini,33,H,6,0,1,1,6,-1,0,0,0,0.000,0.167,0.167
3537,switzerland,2009,0,0,0,1,13,,Goran Bezina,29,P,6,0,0,0,6,-3,0,0,0,0.000,0.000,0.000
3538,switzerland,2009,0,0,0,1,14,,Martin Gerber,34,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3539,switzerland,2009,0,0,0,1,15,,Thomas Ziegler,30,H,6,0,0,0,4,-1,0,0,0,0.000,0.000,0.000
3540,switzerland,2009,0,0,0,1,16,,Roman Josi,18,P,6,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
3541,switzerland,2009,0,0,0,1,17,,Raffaele Sannitz,25,H,6,0,0,0,2,-3,0,0,0,0.000,0.000,0.000
3542,switzerland,2009,0,0,0,1,18,,Kevin Romy,24,H,6,0,0,0,0,-3,0,0,0,0.000,0.000,0.000
3543,switzerland,2009,0,0,0,1,19,,Thomas Deruns,27,H,5,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3544,switzerland,2009,0,0,0,1,20,,Julien Sprunger,23,H,5,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3545,switzerland,2009,0,0,0,1,21,,Philippe Furrer,23,P,4,0,0,0,6,0,0,0,0,0.000,0.000,0.000
3546,switzerland,2009,0,0,0,1,22,,Yannick Weber,20,P,3,0,0,0,8,0,0,0,0,0.000,0.000,0.000
3547,switzerland,2009,0,0,0,1,23,,Thibaut Monnet,27,H,3,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
3548,switzerland,2008,0,0,0,1,1,,Julien Sprunger,22,H,7,3,2,5,6,0,3,0,2,0.429,0.286,0.714
3549,switzerland,2008,0,0,0,1,2,,Andres Ambühl,24,H,7,2,3,5,2,-2,0,0,0,0.286,0.429,0.714
3550,switzerland,2008,0,0,0,1,3,,Paul DiPietro,37,H,7,1,4,5,2,-1,0,0,0,0.143,0.571,0.714
3551,switzerland,2008,0,0,0,1,4,,Raffaele Sannitz,24,H,7,2,2,4,10,-1,1,0,0,0.286,0.286,0.571
3552,switzerland,2008,0,0,0,1,5,,Beat Forster,25,P,7,2,2,4,2,0,1,0,0,0.286,0.286,0.571
3553,switzerland,2008,0,0,0,1,6,,Thierry Paterlini,33,H,7,2,1,3,4,1,0,0,0,0.286,0.143,0.429
3554,switzerland,2008,0,0,0,1,7,,Thibaut Monnet,26,H,7,1,2,3,10,0,0,0,1,0.143,0.286,0.429
3555,switzerland,2008,0,0,0,1,8,,Patrik Bärtschi,23,H,7,1,2,3,0,-3,0,0,0,0.143,0.286,0.429
3556,switzerland,2008,0,0,0,1,9,,Thomas Deruns,26,H,7,0,3,3,10,0,0,0,0,0.000,0.429,0.429
3557,switzerland,2008,0,0,0,1,10,,Severin Blindenbacher,25,P,6,0,3,3,2,-1,0,0,0,0.000,0.500,0.500
3558,switzerland,2008,0,0,0,1,11,,Julien Vauclair,28,P,7,1,1,2,4,2,0,1,0,0.143,0.143,0.286
3559,switzerland,2008,0,0,0,1,12,,Sandy Jeannin,32,H,7,1,1,2,2,2,0,0,0,0.143,0.143,0.286
3560,switzerland,2008,0,0,0,1,13,,Philippe Furrer,22,P,7,1,1,2,16,1,0,0,0,0.143,0.143,0.286
3561,switzerland,2008,0,0,0,1,14,,Roman Wick,22,H,3,1,1,2,2,0,1,0,0,0.333,0.333,0.667
3562,switzerland,2008,0,0,0,1,15,,Goran Bezina,28,P,7,0,2,2,6,-3,0,0,0,0.000,0.286,0.286
3563,switzerland,2008,0,0,0,1,16,,Romano Lemm,23,H,7,1,0,1,2,-1,0,0,0,0.143,0.000,0.143
3564,switzerland,2008,0,0,0,1,17,,Marc Reichert,28,H,7,1,0,1,2,-2,0,0,1,0.143,0.000,0.143
3565,switzerland,2008,0,0,0,1,18,,Martin Gerber,33,M,5,0,1,1,0,,0,0,0,0.000,0.200,0.200
3566,switzerland,2008,0,0,0,1,19,,Thomas Ziegler,29,H,7,0,0,0,4,1,0,0,0,0.000,0.000,0.000
3567,switzerland,2008,0,0,0,1,20,,Raphael Diaz,22,P,7,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3568,switzerland,2008,0,0,0,1,21,,Beat Gerber,25,P,6,0,0,0,8,-1,0,0,0,0.000,0.000,0.000
3569,switzerland,2008,0,0,0,1,22,,Mathias Seger,30,P,4,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3570,switzerland,2008,0,0,0,1,23,,Jonas Hiller,26,M,3,0,0,0,2,,0,0,0,0.000,0.000,0.000
3571,switzerland,2008,0,0,0,1,24,,Peter Guggisberg,23,H,2,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3572,switzerland,2007,0,0,0,1,1,,Paul DiPietro,36,H,7,3,2,5,2,0,1,0,1,0.429,0.286,0.714
3573,switzerland,2007,0,0,0,1,2,,Mark Streit,29,P,7,1,3,4,6,-3,1,0,0,0.143,0.429,0.571
3574,switzerland,2007,0,0,0,1,3,,Adrian Wichser,27,H,7,1,3,4,2,-1,0,0,0,0.143,0.429,0.571
3575,switzerland,2007,0,0,0,1,4,,Romano Lemm,22,H,7,0,4,4,6,-2,0,0,0,0.000,0.571,0.571
3576,switzerland,2007,0,0,0,1,5,,Marc Reichert,27,H,7,1,2,3,6,1,0,0,0,0.143,0.286,0.429
3577,switzerland,2007,0,0,0,1,6,,Julien Sprunger,21,H,7,2,0,2,4,-2,0,0,0,0.286,0.000,0.286
3578,switzerland,2007,0,0,0,1,7,,Goran Bezina,27,P,7,1,1,2,6,-2,1,0,0,0.143,0.143,0.286
3579,switzerland,2007,0,0,0,1,8,,Thibaut Monnet,25,H,7,1,1,2,0,-2,1,0,0,0.143,0.143,0.286
3580,switzerland,2007,0,0,0,1,9,,Sandy Jeannin,31,H,7,1,1,2,4,-3,0,0,1,0.143,0.143,0.286
3581,switzerland,2007,0,0,0,1,10,,Ivo Rüthemann,30,H,7,1,0,1,2,-3,1,0,1,0.143,0.000,0.143
3582,switzerland,2007,0,0,0,1,11,,Severin Blindenbacher,24,P,7,0,1,1,2,-1,0,0,0,0.000,0.143,0.143
3583,switzerland,2007,0,0,0,1,12,,Duri Camichel,24,H,7,0,1,1,0,-1,0,0,0,0.000,0.143,0.143
3584,switzerland,2007,0,0,0,1,13,,Julien Vauclair,27,P,7,0,0,0,4,0,0,0,0,0.000,0.000,0.000
3585,switzerland,2007,0,0,0,1,14,,Andres Ambühl,23,H,7,0,0,0,12,-2,0,0,0,0.000,0.000,0.000
3586,switzerland,2007,0,0,0,1,15,,Patric Della Rossa,31,H,7,0,0,0,6,-2,0,0,0,0.000,0.000,0.000
3587,switzerland,2007,0,0,0,1,16,,Beat Forster,24,P,7,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
3588,switzerland,2007,0,0,0,1,17,,Beat Gerber,24,P,7,0,0,0,8,-3,0,0,0,0.000,0.000,0.000
3589,switzerland,2007,0,0,0,1,18,,Valentin Wirz,25,H,7,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3590,switzerland,2007,0,0,0,1,19,,Jonas Hiller,25,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3591,switzerland,2007,0,0,0,1,20,,Thierry Paterlini,32,H,4,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3592,switzerland,2007,0,0,0,1,21,,Martin Steinegger,35,P,4,0,0,0,6,-1,0,0,0,0.000,0.000,0.000
3593,switzerland,2007,0,0,0,1,22,,Steve Hirschi,25,P,3,0,0,0,2,0,0,0,0,0.000,0.000,0.000
3594,switzerland,2007,0,0,0,1,23,,Raffaele Sannitz,23,H,2,0,0,0,0,1,0,0,0,0.000,0.000,0.000
3595,switzerland,2007,0,0,0,1,24,,David Aebischer,29,M,1,0,0,0,10,,0,0,0,0.000,0.000,0.000
3596,switzerland,2006,0,0,0,1,1,,Martin Plüss,29,H,6,2,3,5,14,2,1,0,0,0.333,0.500,0.833
3597,switzerland,2006,0,0,0,1,2,,Sandy Jeannin,30,H,6,1,4,5,2,-2,0,0,0,0.167,0.667,0.833
3598,switzerland,2006,0,0,0,1,3,,Ivo Rüthemann,29,H,6,2,2,4,0,2,0,0,0,0.333,0.333,0.667
3599,switzerland,2006,0,0,0,1,4,,Goran Bezina,26,P,6,2,1,3,4,-4,2,0,0,0.333,0.167,0.500
3600,switzerland,2006,0,0,0,1,5,,Mark Streit,28,P,6,0,3,3,6,4,0,0,0,0.000,0.500,0.500
3601,switzerland,2006,0,0,0,1,6,,Raffaele Sannitz,22,H,6,2,0,2,10,-2,0,0,0,0.333,0.000,0.333
3602,switzerland,2006,0,0,0,1,7,,Andres Ambühl,22,H,6,1,1,2,8,1,0,1,1,0.167,0.167,0.333
3603,switzerland,2006,0,0,0,1,8,,Patric Della Rossa,30,H,6,1,1,2,4,1,0,0,1,0.167,0.167,0.333
3604,switzerland,2006,0,0,0,1,9,,Marc Reichert,26,H,6,1,1,2,0,-1,1,0,0,0.167,0.167,0.333
3605,switzerland,2006,0,0,0,1,10,,Valentin Wirz,24,H,6,1,1,2,2,-2,1,0,0,0.167,0.167,0.333
3606,switzerland,2006,0,0,0,1,11,,Romano Lemm,21,H,6,0,2,2,2,-2,0,0,0,0.000,0.333,0.333
3607,switzerland,2006,0,0,0,1,12,,Severin Blindenbacher,23,P,5,0,2,2,12,-4,0,0,0,0.000,0.400,0.400
3608,switzerland,2006,0,0,0,1,13,,Thierry Paterlini,31,H,6,1,0,1,6,-2,0,0,0,0.167,0.000,0.167
3609,switzerland,2006,0,0,0,1,14,,Beat Forster,23,P,6,1,0,1,12,2,0,0,0,0.167,0.000,0.167
3610,switzerland,2006,0,0,0,1,15,,Thomas Deruns,24,H,6,0,1,1,29,-1,0,0,0,0.000,0.167,0.167
3611,switzerland,2006,0,0,0,1,16,,David Aebischer,28,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3612,switzerland,2006,0,0,0,1,17,,Julien Vauclair,26,P,6,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
3613,switzerland,2006,0,0,0,1,18,,Martin Steinegger,34,P,6,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
3614,switzerland,2006,0,0,0,1,19,,Kevin Romy,21,H,6,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
3615,switzerland,2006,0,0,0,1,20,,Mathias Seger,28,P,5,0,0,0,0,1,0,0,0,0.000,0.000,0.000
3616,switzerland,2006,0,0,0,1,21,,Timo Helbling,24,P,4,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
3617,switzerland,2006,0,0,0,1,22,,Beat Gerber,23,P,2,0,0,0,2,1,0,0,0,0.000,0.000,0.000
3618,switzerland,2006,0,0,0,1,23,,Alain Demuth,26,H,1,0,0,0,0,1,0,0,0,0.000,0.000,0.000
3619,switzerland,2005,0,0,0,1,1,,Mark Streit,27,P,7,1,6,7,4,1,1,0,0,0.143,0.857,1.000
3620,switzerland,2005,0,0,0,1,2,,Martin Plüss,28,H,7,3,2,5,6,0,3,0,1,0.429,0.286,0.714
3621,switzerland,2005,0,0,0,1,3,,Patrick Fischer,29,H,7,2,2,4,2,-1,2,0,0,0.286,0.286,0.571
3622,switzerland,2005,0,0,0,1,4,,Ivo Rüthemann,28,H,7,2,2,4,4,0,2,0,0,0.286,0.286,0.571
3623,switzerland,2005,0,0,0,1,5,,Romano Lemm,20,H,7,1,3,4,0,-2,1,0,0,0.143,0.429,0.571
3624,switzerland,2005,0,0,0,1,6,,Paul DiPietro,34,H,7,1,2,3,6,-1,0,0,0,0.143,0.286,0.429
